,availability,location,size,total_sqft,bath,price
3869,1,Nagavara,3,1507.3500000000001,3.0,180.0
3870,1,Nagavara,3,1579.5,4.0,180.0
3871,1,Nagavara,2,655.1999999999999,2.0,40.2
3872,1,Nagavara,2,731.25,2.0,44.5
3873,1,Nagavara,2,920.4999999999999,2.0,70.0
3874,1,Nagavara,2,700.0500000000001,2.0,50.0
3875,1,Nagavara,4,1622.4,4.0,125.0
3876,1,Nagavara,2,721.5,2.0,44.95
3877,1,Nagavara,2,810.5500000000001,2.0,58.56
3878,0,Nagavarapalya,2,904.8000000000001,2.0,99.0
3879,1,Nagavarapalya,1,458.25,1.0,52.5
3880,1,Nagavarapalya,1,458.25,1.0,57.0
3881,1,Nagavarapalya,1,458.25,1.0,55.0
3882,0,Nagavarapalya,1,458.25,1.0,57.0
3883,1,Nagavarapalya,2,867.75,2.0,110.0
3884,1,Nagavarapalya,2,819.0,2.0,85.5
3885,1,Neeladri Nagar,2,684.45,2.0,45.0
3886,1,Neeladri Nagar,1,438.1,1.0,21.0
3887,1,Neeladri Nagar,1,368.9,1.0,26.0
3888,1,Neeladri Nagar,2,689.0,2.0,35.0
3889,1,Neeladri Nagar,1,448.0,1.0,20.5
3890,1,OMBR Layout,3,1573.0,3.0,185.0
3891,1,OMBR Layout,2,754.5999999999999,2.0,65.0
3892,1,OMBR Layout,2,715.65,2.0,65.5
3893,1,OMBR Layout,2,676.65,2.0,65.5
3894,1,OMBR Layout,2,845.0,2.0,80.0
3895,1,OMBR Layout,2,705.25,2.0,64.0
3896,1,OMBR Layout,3,1205.75,3.0,145.0
3897,1,OMBR Layout,2,682.5,2.0,48.0
3899,1,OMBR Layout,2,757.25,2.0,88.5
3900,1,OMBR Layout,2,715.65,2.0,66.0
3906,1,Old Airport Road,2,783.9,2.0,75.0
3908,0,Old Airport Road,4,1748.5,4.0,191.0
3909,0,Old Airport Road,4,1748.5,4.0,199.0
3910,0,Old Airport Road,2,1075.75,2.0,97.65
3911,1,Old Airport Road,2,698.75,2.0,60.0
3912,1,Old Airport Road,3,1300.6,2.0,167.0
3913,1,Old Airport Road,2,747.5,2.0,90.0
3914,0,Old Airport Road,4,1748.5,4.0,191.0
3915,1,Old Airport Road,2,614.9,2.0,58.0
3920,1,Old Airport Road,2,744.25,2.0,75.0
3921,0,Old Airport Road,4,1775.8,4.0,194.0
3922,0,Old Airport Road,4,1803.1000000000001,4.0,197.0
3924,0,Old Airport Road,4,1803.1000000000001,4.0,197.0
3926,1,Old Airport Road,3,1168.7,3.0,150.0
3928,1,Old Airport Road,2,769.6,2.0,78.0
3930,1,Old Airport Road,2,738.5,2.0,75.0
3931,0,Old Madras Road,3,926.25,2.0,94.0
3932,0,Old Madras Road,2,607.75,2.0,45.0
3933,1,Old Madras Road,3,1118.0,3.0,100.0
3934,0,Old Madras Road,2,780.0,2.0,72.0
3935,0,Old Madras Road,2,796.25,2.0,53.55
3936,1,Old Madras Road,2,715.0,2.0,70.0
3937,0,Old Madras Road,2,761.15,2.0,75.0
3938,0,Old Madras Road,2,607.75,2.0,45.0
3939,0,Old Madras Road,2,692.25,2.0,47.86
3940,1,Old Madras Road,4,1306.5,3.0,125.0
3943,1,Old Madras Road,2,786.5,2.0,74.0
3944,1,Old Madras Road,2,761.15,2.0,72.0
3945,1,Old Madras Road,3,962.0,3.0,95.0
3947,1,Old Madras Road,2,786.5,2.0,80.0
3948,1,Old Madras Road,3,1208.3500000000001,3.0,121.0
3951,1,Old Madras Road,2,786.5,2.0,80.0
3952,1,Old Madras Road,2,786.5,2.0,77.0
3953,1,Old Madras Road,2,909.9999999999999,2.0,100.0
3954,1,Old Madras Road,2,864.5,2.0,74.0
3955,1,Old Madras Road,3,1118.0,3.0,106.0
3958,0,Old Madras Road,2,761.15,2.0,73.0
3959,1,Old Madras Road,3,1059.5,3.0,110.0
3960,0,Old Madras Road,2,757.25,2.0,52.0
3961,0,Old Madras Road,2,1716.0,2.0,170.0
3962,0,Old Madras Road,2,757.25,2.0,51.42
3963,1,Padmanabhanagar,2,714.0,2.0,63.0
3964,1,Padmanabhanagar,2,823.1999999999999,2.0,62.0
3965,1,Padmanabhanagar,2,817.7,2.0,115.0
3967,1,Padmanabhanagar,2,715.0,2.0,65.0
3972,1,Padmanabhanagar,2,780.0,2.0,60.0
3974,1,Padmanabhanagar,2,650.0,1.0,90.0
3975,1,Padmanabhanagar,2,693.5500000000001,2.0,52.0
3976,1,Padmanabhanagar,2,715.0,2.0,60.0
3977,0,Padmanabhanagar,3,1333.15,3.0,180.0
3978,0,Padmanabhanagar,3,1333.15,3.0,170.0
3979,1,Padmanabhanagar,2,747.5,2.0,50.0
3980,1,Pai Layout,2,653.9,2.0,35.0
3981,1,Pai Layout,3,1007.5,2.0,90.0
3982,1,Pai Layout,2,682.5,2.0,40.0
3983,1,Pai Layout,3,910.0,2.0,67.0
3984,1,Pai Layout,2,770.0,2.0,50.0
3985,1,Pai Layout,2,815.75,2.0,80.0
3986,1,Pai Layout,2,698.75,2.0,35.0
3987,1,Pai Layout,2,910.0,2.0,57.5
3988,1,Pai Layout,2,763.75,2.0,60.0
3989,1,Pai Layout,2,700.0,2.0,34.0
3990,1,Pai Layout,2,650.0,2.0,42.0
3991,1,Pai Layout,2,747.5999999999999,2.0,48.0
3992,1,Pai Layout,3,981.5,2.0,65.0
3995,1,Panathur,2,883.35,2.0,87.0
3996,1,Panathur,2,934.7,2.0,100.0
3997,0,Panathur,3,1097.2,3.0,118.0
3999,0,Panathur,2,778.7,2.0,77.0
4000,1,Panathur,2,767.0,2.0,70.0
4001,1,Panathur,3,1004.9000000000001,3.0,99.0
4002,1,Panathur,2,776.75,2.0,84.0
4003,0,Panathur,2,650.0,2.0,65.3
4004,1,Panathur,2,720.85,2.0,63.0
4005,1,Panathur,2,700.0,2.0,68.0
4006,1,Panathur,2,815.75,2.0,79.0
4007,0,Panathur,2,783.25,2.0,62.9
4008,1,Panathur,2,786.5,2.0,85.0
4009,1,Panathur,2,778.7,2.0,82.0
4010,1,Panathur,2,802.75,2.0,65.0
4011,0,Panathur,2,786.5,2.0,80.0
4012,0,Panathur,2,786.5,2.0,77.0
4013,0,Panathur,1,462.7,1.0,40.0
4014,1,Panathur,3,1113.45,3.0,120.0
4015,0,Panathur,2,786.5,2.0,78.0
4016,1,Panathur,2,735.0,2.0,60.0
4017,0,Panathur,2,908.7,2.0,97.0
4018,1,Panathur,2,745.5,2.0,58.0
4019,0,Panathur,2,654.5500000000001,2.0,64.0
4020,0,Panathur,2,786.5,2.0,77.93
4021,1,Panathur,2,799.5,2.0,80.0
4022,1,Panathur,2,637.0,2.0,57.0
4023,1,Panathur,2,698.75,2.0,60.0
4024,1,Panathur,2,786.5,2.0,69.0
4025,0,Panathur,2,872.95,2.0,76.0
4026,1,Parappana Agrahara,2,776.1,2.0,47.0
4027,1,Parappana Agrahara,2,776.1,2.0,47.0
4028,1,Parappana Agrahara,2,776.1,2.0,46.0
4029,1,Parappana Agrahara,2,776.1,2.0,47.0
4030,1,Parappana Agrahara,2,776.1,2.0,46.0
4031,1,Parappana Agrahara,2,776.1,2.0,47.0
4032,1,Parappana Agrahara,2,776.1,2.0,47.0
4033,1,Parappana Agrahara,2,709.8000000000001,2.0,43.0
4034,1,Parappana Agrahara,2,776.1,2.0,46.0
4035,1,Parappana Agrahara,2,776.1,2.0,47.0
4036,1,Parappana Agrahara,2,776.1,2.0,47.0
4037,1,Parappana Agrahara,2,776.1,2.0,46.0
4038,1,Parappana Agrahara,2,776.1,2.0,46.0
4039,1,Pattandur Agrahara,3,1007.5,2.0,80.0
4040,1,Pattandur Agrahara,2,810.5500000000001,2.0,59.8
4041,1,Pattandur Agrahara,2,846.3000000000001,2.0,66.0
4042,1,Pattandur Agrahara,3,1007.5,2.0,80.0
4043,1,Pattandur Agrahara,2,810.5500000000001,2.0,62.35
4044,1,Pattandur Agrahara,2,877.5,2.0,68.0
4045,1,Poorna Pragna Layout,3,958.75,2.0,58.99
4046,1,Poorna Pragna Layout,2,754.0,2.0,46.39
4047,1,Poorna Pragna Layout,2,675.5,2.0,48.0
4048,1,Poorna Pragna Layout,3,958.75,2.0,58.99
4049,1,Poorna Pragna Layout,2,754.0,2.0,46.39
4050,1,Poorna Pragna Layout,2,754.0,2.0,46.39
4051,1,Poorna Pragna Layout,3,958.75,2.0,58.99
4052,1,Poorna Pragna Layout,2,672.0,2.0,50.0
4053,1,Prithvi Layout,4,1216.8,4.0,162.0
4054,1,Prithvi Layout,2,878.8000000000001,2.0,87.5
4055,1,Prithvi Layout,2,833.0,2.0,68.0
4056,1,Prithvi Layout,2,878.8000000000001,2.0,85.0
4057,1,Prithvi Layout,2,878.8000000000001,2.0,75.0
4058,1,Prithvi Layout,2,878.8000000000001,3.0,93.0
4059,1,Prithvi Layout,3,1591.1,4.0,192.0
4060,1,Prithvi Layout,2,878.8000000000001,2.0,72.0
4062,1,R.T. Nagar,2,720.0,2.0,120.0
4064,1,R.T. Nagar,2,676.0,2.0,46.0
4065,1,R.T. Nagar,2,780.0,2.0,45.0
4066,1,R.T. Nagar,2,802.75,2.0,65.0
4067,1,R.T. Nagar,2,630.5,2.0,55.0
4068,1,R.T. Nagar,3,1092.0,3.0,125.0
4069,1,R.T. Nagar,2,840.0,2.0,60.0
4073,1,R.T. Nagar,2,770.0,3.0,125.0
4074,1,R.T. Nagar,2,747.5,2.0,72.0
4075,1,R.T. Nagar,2,702.0,2.0,48.0
4076,1,R.T. Nagar,2,861.25,2.0,52.0
4077,1,R.T. Nagar,4,1260.0,3.0,120.0
4079,1,R.T. Nagar,2,715.0,2.0,85.0
4080,1,R.T. Nagar,3,1083.55,3.0,130.0
4081,1,Rachenahalli,2,682.5,2.0,52.07
4083,1,Rachenahalli,2,682.5,2.0,55.5
4085,1,Rachenahalli,2,682.5,2.0,53.5
4087,1,Rachenahalli,2,793.0,2.0,59.5
4088,1,Rachenahalli,2,682.5,2.0,52.5
4091,1,Rachenahalli,2,682.5,2.0,52.1
4092,1,Rachenahalli,2,682.5,2.0,53.5
4093,1,Rachenahalli,2,723.45,2.0,55.0
4097,0,Rachenahalli,1,442.0,1.0,32.64
4098,1,Rachenahalli,2,682.5,2.0,52.5
4101,0,Rachenahalli,1,448.5,1.0,39.8
4102,1,Rachenahalli,2,780.0,2.0,50.0
4103,1,Rachenahalli,2,682.5,2.0,47.25
4104,1,Rachenahalli,2,682.5,2.0,55.5
4105,0,Rachenahalli,2,640.25,2.0,49.97
4106,1,Rachenahalli,2,682.5,2.0,52.5
4107,1,Rachenahalli,2,682.5,2.0,52.08
4109,1,Rachenahalli,2,682.5,2.0,52.07
4111,1,Rachenahalli,2,682.5,2.0,52.08
4112,0,Rachenahalli,2,640.25,2.0,49.97
4113,1,Rachenahalli,3,1206.4,3.0,106.0
4114,1,Rachenahalli,2,682.5,2.0,52.5
4115,0,Rachenahalli,2,640.25,2.0,50.17
4116,1,Rachenahalli,3,1819.9999999999998,3.0,160.0
4117,1,Rachenahalli,3,1229.1999999999998,3.0,110.0
4120,0,Rachenahalli,2,640.25,2.0,50.17
4121,1,Rachenahalli,2,682.5,2.0,52.71
4122,1,Raja Rajeshwari Nagar,3,1001.0,3.0,60.0
4124,1,Raja Rajeshwari Nagar,2,841.75,2.0,43.9
4125,1,Raja Rajeshwari Nagar,2,744.25,2.0,45.79
4126,1,Raja Rajeshwari Nagar,2,922.35,2.0,48.1
4127,1,Raja Rajeshwari Nagar,2,841.75,2.0,55.47
4128,1,Raja Rajeshwari Nagar,2,736.45,2.0,49.07
4129,1,Raja Rajeshwari Nagar,2,708.5,2.0,42.0
4130,1,Raja Rajeshwari Nagar,2,741.65,2.0,38.55
4131,1,Raja Rajeshwari Nagar,2,741.0,2.0,49.39
4132,1,Raja Rajeshwari Nagar,2,846.95,2.0,55.79
4133,1,Raja Rajeshwari Nagar,1,390.0,1.0,22.0
4134,1,Raja Rajeshwari Nagar,2,742.95,2.0,38.65
4135,1,Raja Rajeshwari Nagar,3,1127.0,3.0,74.0
4137,1,Raja Rajeshwari Nagar,2,880.5999999999999,2.0,63.53
4138,1,Raja Rajeshwari Nagar,2,733.2,2.0,38.24
4139,0,Raja Rajeshwari Nagar,2,752.0500000000001,2.0,53.8
4140,1,Raja Rajeshwari Nagar,2,770.25,2.0,47.39
4142,1,Raja Rajeshwari Nagar,3,994.5,3.0,61.2
4143,1,Raja Rajeshwari Nagar,2,721.0,2.0,50.0
4144,1,Raja Rajeshwari Nagar,2,743.6,2.0,38.55
4145,1,Raja Rajeshwari Nagar,2,777.4,2.0,51.51
4146,1,Raja Rajeshwari Nagar,2,848.9,2.0,55.91
4147,1,Raja Rajeshwari Nagar,3,1045.2,3.0,67.98
4149,1,Raja Rajeshwari Nagar,2,748.15,2.0,39.02
4152,1,Raja Rajeshwari Nagar,2,777.4,2.0,51.15
4153,1,Raja Rajeshwari Nagar,2,922.35,2.0,48.0
4154,1,Raja Rajeshwari Nagar,3,1014.0,2.0,62.4
4155,0,Raja Rajeshwari Nagar,1,421.2,1.0,31.75
4156,1,Raja Rajeshwari Nagar,2,741.0,2.0,38.55
4157,1,Raja Rajeshwari Nagar,2,708.5,2.0,43.59
4159,1,Raja Rajeshwari Nagar,2,716.0999999999999,2.0,42.0
4160,1,Raja Rajeshwari Nagar,2,695.5,2.0,50.0
4161,1,Raja Rajeshwari Nagar,3,981.5,2.0,59.0
4162,1,Raja Rajeshwari Nagar,2,733.2,2.0,48.79
4163,1,Raja Rajeshwari Nagar,2,823.5500000000001,2.0,42.85
4164,1,Raja Rajeshwari Nagar,1,357.5,1.0,21.0
4165,1,Raja Rajeshwari Nagar,2,728.0,2.0,37.95
4166,1,Raja Rajeshwari Nagar,2,786.5,2.0,45.0
4167,1,Raja Rajeshwari Nagar,2,806.0,2.0,53.27
4168,1,Raja Rajeshwari Nagar,3,976.4999999999999,2.0,72.0
4169,1,Raja Rajeshwari Nagar,2,757.25,2.0,45.0
4170,1,Raja Rajeshwari Nagar,2,728.0,2.0,37.97
4171,1,Raja Rajeshwari Nagar,2,741.0,2.0,38.65
4172,1,Raja Rajeshwari Nagar,2,711.75,2.0,38.33
4173,1,Raja Rajeshwari Nagar,3,923.0,2.0,60.0
4174,1,Raja Rajeshwari Nagar,2,846.95,2.0,44.17
4176,1,Raja Rajeshwari Nagar,2,770.25,2.0,40.17
4177,1,Raja Rajeshwari Nagar,2,741.0,2.0,49.27
4179,1,Raja Rajeshwari Nagar,2,711.75,2.0,38.33
4180,1,Raja Rajeshwari Nagar,2,846.95,2.0,55.79
4181,1,Raja Rajeshwari Nagar,2,736.45,2.0,38.41
4182,1,Raja Rajeshwari Nagar,2,748.15,2.0,49.0
4183,1,Raja Rajeshwari Nagar,2,823.5500000000001,2.0,54.35
4185,1,Raja Rajeshwari Nagar,2,770.0,2.0,50.0
4186,1,Raja Rajeshwari Nagar,2,770.25,2.0,40.17
4187,1,Raja Rajeshwari Nagar,3,1138.15,3.0,72.0
4188,1,Raja Rajeshwari Nagar,2,848.9,2.0,44.17
4189,1,Raja Rajeshwari Nagar,2,777.4,2.0,40.44
4190,1,Raja Rajeshwari Nagar,2,733.2,2.0,40.0
4191,1,Raja Rajeshwari Nagar,2,748.15,2.0,39.0
4192,1,Raja Rajeshwari Nagar,2,689.0,2.0,48.0
4193,1,Raja Rajeshwari Nagar,2,733.2,2.0,48.79
4195,1,Raja Rajeshwari Nagar,2,760.5,2.0,50.0
4197,1,Raja Rajeshwari Nagar,2,770.25,2.0,51.15
4198,1,Raja Rajeshwari Nagar,2,815.75,2.0,53.87
4199,1,Raja Rajeshwari Nagar,2,922.35,2.0,60.42
4200,1,Raja Rajeshwari Nagar,3,1100.45,3.0,71.38
4201,1,Raja Rajeshwari Nagar,2,777.4,2.0,40.54
4202,1,Raja Rajeshwari Nagar,2,777.4,2.0,40.54
4205,1,Raja Rajeshwari Nagar,2,741.0,2.0,48.7
4206,1,Raja Rajeshwari Nagar,2,741.0,2.0,38.55
4207,1,Raja Rajeshwari Nagar,2,841.75,2.0,55.47
4208,1,Raja Rajeshwari Nagar,2,736.45,2.0,40.0
4210,1,Raja Rajeshwari Nagar,2,721.5,2.0,52.0
4213,1,Raja Rajeshwari Nagar,2,770.25,2.0,51.15
4214,1,Raja Rajeshwari Nagar,2,841.75,2.0,43.9
4215,1,Raja Rajeshwari Nagar,2,777.4,2.0,40.54
4216,1,Raja Rajeshwari Nagar,2,806.0,2.0,42.04
4217,1,Raja Rajeshwari Nagar,3,994.5,3.0,64.0
4218,0,Raja Rajeshwari Nagar,3,1031.55,3.0,73.8
4220,1,Raja Rajeshwari Nagar,2,841.75,2.0,55.47
4221,1,Raja Rajeshwari Nagar,3,942.5,2.0,67.0
4222,1,Raja Rajeshwari Nagar,2,614.25,2.0,45.0
4223,1,Raja Rajeshwari Nagar,2,846.95,2.0,55.78
4224,1,Raja Rajeshwari Nagar,2,922.35,2.0,48.1
4225,1,Raja Rajeshwari Nagar,2,825.5,2.0,62.0
4226,1,Raja Rajeshwari Nagar,2,777.4,2.0,40.54
4227,1,Raja Rajeshwari Nagar,3,1027.0,2.0,66.85
4228,1,Raja Rajeshwari Nagar,2,682.5,2.0,37.0
4229,1,Raja Rajeshwari Nagar,2,777.4,2.0,40.54
4230,1,Raja Rajeshwari Nagar,2,783.9,2.0,40.7
4231,1,Raja Rajeshwari Nagar,2,700.0,2.0,50.0
4232,1,Raja Rajeshwari Nagar,3,965.25,2.0,63.0
4234,1,Raja Rajeshwari Nagar,2,815.75,2.0,42.54
4235,1,Raja Rajeshwari Nagar,3,994.5,3.0,64.86
4236,1,Raja Rajeshwari Nagar,3,1295.0,3.0,98.0
4237,1,Raja Rajeshwari Nagar,2,741.0,2.0,44.0
4238,1,Raja Rajeshwari Nagar,2,741.0,2.0,39.0
4239,1,Raja Rajeshwari Nagar,1,331.5,1.0,22.0
4240,1,Raja Rajeshwari Nagar,2,771.5500000000001,2.0,40.14
4241,1,Raja Rajeshwari Nagar,2,798.6999999999999,2.0,60.0
4253,1,Rajaji Nagar,2,890.5,2.0,170.0
4257,1,Rajaji Nagar,2,720.0,2.0,150.0
4258,1,Rajaji Nagar,2,696.0,1.0,163.0
4259,0,Rajaji Nagar,2,794.3000000000001,2.0,112.0
4260,1,Rajaji Nagar,1,461.99999999999994,1.0,75.0
4261,1,Rajaji Nagar,2,1007.9999999999999,2.0,170.0
4263,1,Rajaji Nagar,2,936.0,2.0,185.0
4269,0,Rajaji Nagar,2,882.0500000000001,2.0,130.0
4281,0,Rajaji Nagar,2,824.2,2.0,127.0
4284,1,Rajaji Nagar,2,720.0,1.0,200.0
4299,1,Rajaji Nagar,2,936.0,2.0,165.0
4301,0,Ramagondanahalli,2,748.15,2.0,48.77
4302,0,Ramagondanahalli,2,813.15,2.0,47.0
4303,0,Ramagondanahalli,2,802.75,2.0,52.04
4304,1,Ramagondanahalli,3,1046.5,2.0,111.0
4305,1,Ramagondanahalli,1,324.0,1.0,30.0
4307,0,Ramagondanahalli,2,802.75,2.0,46.8
4308,0,Ramagondanahalli,2,789.75,2.0,51.26
4309,1,Ramagondanahalli,3,1467.05,4.0,157.0
4310,0,Ramagondanahalli,2,813.15,2.0,47.4
4311,1,Ramagondanahalli,3,1046.5,2.0,115.0
4312,1,Ramagondanahalli,2,644.0,2.0,65.0
4313,0,Ramagondanahalli,2,789.75,2.0,45.5
4315,0,Ramagondanahalli,2,814.45,2.0,52.66
4316,1,Ramagondanahalli,2,841.75,2.0,95.0
4317,0,Ramagondanahalli,2,748.15,2.0,50.5
4318,0,Ramagondanahalli,2,802.75,2.0,49.3
4319,1,Ramagondanahalli,3,1467.05,3.0,159.0
4320,1,Ramagondanahalli,2,841.75,2.0,95.0
4322,1,Ramagondanahalli,3,1337.0,3.0,142.0
4323,0,Ramagondanahalli,2,789.75,2.0,46.1
4325,0,Ramagondanahalli,2,813.15,2.0,50.0
4326,1,Ramagondanahalli,3,1046.5,2.0,115.0
4327,0,Ramagondanahalli,2,748.15,2.0,43.6
4329,0,Ramagondanahalli,2,813.15,2.0,53.0
4331,1,Ramagondanahalli,3,1428.0,3.0,114.0
4333,0,Ramagondanahalli,2,813.15,2.0,46.0
4335,0,Ramagondanahalli,2,748.15,2.0,46.0
4336,1,Ramagondanahalli,3,1046.5,2.0,112.0
4337,1,Ramagondanahalli,3,1046.5,2.0,115.0
4339,1,Ramagondanahalli,2,731.25,2.0,75.0
4340,0,Ramagondanahalli,2,748.15,2.0,42.5
4341,1,Ramagondanahalli,3,1467.05,3.0,155.0
4344,1,Ramagondanahalli,3,1241.5,3.0,131.0
4346,1,Ramamurthy Nagar,2,728.0,2.0,50.0
4348,1,Ramamurthy Nagar,2,665.0,2.0,50.79
4349,1,Ramamurthy Nagar,3,1067.5,3.0,100.0
4350,1,Ramamurthy Nagar,2,780.0,2.0,42.0
4352,1,Ramamurthy Nagar,2,770.25,2.0,45.5
4353,0,Ramamurthy Nagar,2,760.5,2.0,46.8
4354,0,Ramamurthy Nagar,2,747.5,2.0,51.0
4355,0,Ramamurthy Nagar,2,780.0,2.0,48.0
4358,1,Ramamurthy Nagar,2,603.6,2.0,57.0
4361,0,Ramamurthy Nagar,2,731.25,2.0,47.0
4362,1,Ramamurthy Nagar,2,650.0,2.0,62.0
4363,0,Ramamurthy Nagar,2,933.8,2.0,67.0
4364,0,Ramamurthy Nagar,2,780.0,2.0,46.0
4365,0,Ramamurthy Nagar,2,780.0,2.0,57.9
4366,0,Ramamurthy Nagar,2,760.5,2.0,44.0
4367,0,Ramamurthy Nagar,2,682.5,2.0,51.66
4368,1,Ramamurthy Nagar,3,1621.1999999999998,3.0,125.0
4369,1,Ramamurthy Nagar,2,715.65,2.0,50.0
4370,0,Ramamurthy Nagar,2,747.5,2.0,40.0
4371,1,Ramamurthy Nagar,2,682.5,2.0,37.8
4372,1,Ramamurthy Nagar,2,607.75,2.0,39.0
4373,1,Ramamurthy Nagar,2,840.0,2.0,68.0
4374,1,Ramamurthy Nagar,1,378.0,1.0,35.0
4375,1,Ramamurthy Nagar,2,672.0,2.0,35.0
4376,1,Rayasandra,2,692.25,2.0,44.95
4377,0,Rayasandra,3,1110.2,3.0,75.0
4378,1,Rayasandra,3,1025.05,3.0,67.0
4379,1,Rayasandra,2,814.45,2.0,57.0
4380,1,Rayasandra,1,378.95,1.0,26.9
4381,1,Rayasandra,2,778.7,2.0,54.0
4382,1,Rayasandra,3,1010.75,3.0,75.17
4383,1,Rayasandra,3,947.7,3.0,60.0
4384,1,Rayasandra,3,1040.65,3.0,70.0
4385,1,Rayasandra,1,329.0,1.0,21.0
4386,1,Sahakara Nagar,4,1839.5,3.0,195.0
4387,1,Sahakara Nagar,3,975.0,2.0,95.0
4388,1,Sahakara Nagar,2,715.0,2.0,56.0
4389,1,Sahakara Nagar,2,792.35,2.0,48.0
4390,0,Sahakara Nagar,3,1158.5,3.0,115.0
4391,1,Sahakara Nagar,2,805.0,2.0,54.0
4392,1,Sahakara Nagar,2,825.5,2.0,69.85
4393,1,Sahakara Nagar,2,624.0,2.0,56.0
4394,1,Sahakara Nagar,2,681.2,2.0,50.0
4395,1,Sahakara Nagar,2,754.0,2.0,55.0
4396,1,Sahakara Nagar,4,1750.0,4.0,200.0
4397,1,Sahakara Nagar,2,770.0,2.0,55.0
4398,1,Sahakara Nagar,3,1244.1000000000001,3.0,149.0
4399,1,Sahakara Nagar,2,650.0,2.0,60.0
4401,1,Sahakara Nagar,2,763.75,2.0,49.0
4402,1,Sahakara Nagar,2,770.0,2.0,55.0
4403,1,Sahakara Nagar,2,767.0,2.0,72.0
4404,1,Sahakara Nagar,2,840.0,2.0,60.0
4405,1,Sahakara Nagar,2,722.4,2.0,45.0
4406,1,Sahakara Nagar,2,889.0,2.0,96.0
4407,1,Sahakara Nagar,2,840.6999999999999,2.0,80.0
4408,1,Sahakara Nagar,2,780.0,2.0,54.0
4409,1,Sahakara Nagar,2,839.15,2.0,72.3
4410,1,Sanjay nagar,2,700.0,2.0,70.0
4411,1,Sanjay nagar,2,1100.0,2.0,98.0
4412,1,Sanjay nagar,2,747.5,2.0,72.2
4413,1,Sanjay nagar,3,1260.0,3.0,180.0
4415,0,Sanjay nagar,3,1235.0,2.0,180.0
4416,1,Sanjay nagar,2,1102.5,2.0,90.0
4418,1,Sanjay nagar,2,624.0,2.0,55.0
4419,1,Sanjay nagar,2,682.5,2.0,59.0
4420,1,Sanjay nagar,2,805.0,2.0,70.0
4421,1,Sanjay nagar,3,975.0,3.0,150.0
4422,1,Sanjay nagar,2,767.0,2.0,80.0
4429,1,Sarjapur,3,1350.0,3.0,148.0
4430,1,Sarjapur,3,960.0,3.0,75.0
4431,0,Sarjapur,2,807.625,2.0,43.49
4432,1,Sarjapur,2,733.2,2.0,60.0
4433,1,Sarjapur,2,770.25,2.0,47.0
4435,1,Sarjapur,1,422.175,1.0,17.535
4436,1,Sarjapur,2,714.0,2.0,35.0
4437,1,Sarjapur,2,836.5,2.0,42.0
4438,1,Sarjapur,2,806.0,2.0,44.0
4439,1,Sarjapur,2,617.5,2.0,32.5
4441,0,Sarjapur,2,601.25,2.0,25.0
4442,1,Sarjapur,4,1914.0,3.0,160.0
4443,1,Sarjapur,2,850.5,2.0,40.0
4444,1,Sarjapur,4,1524.0,4.0,115.0
4445,1,Sarjapur,2,650.0,2.0,30.0
4446,0,Sarjapur,2,752.0500000000001,2.0,40.0
4447,0,Sarjapur,3,1342.8,3.0,140.0
4448,1,Sarjapur,3,1313.0,3.0,85.0
4449,1,Sarjapur,4,2019.4999999999998,3.0,185.0
4451,1,Sarjapur,2,806.0,2.0,44.3
4452,0,Sarjapur,1,406.25,1.0,19.0
4453,0,Sarjapur,4,1809.85,4.0,139.5
4454,1,Sarjapur,2,611.0,2.0,25.38
4455,1,Sarjapur,4,1470.0,3.0,125.0
4456,0,Sarjapur,3,912.6,2.0,53.35
4457,0,Sarjapur,3,1281.0,3.0,88.0
4458,1,Sarjapur,2,730.6,2.0,30.35
4459,1,Sarjapur,2,678.6,2.0,32.0
4460,1,Sarjapur,1,422.5,1.0,19.87
4461,1,Sarjapur,2,763.75,2.0,42.0
4462,1,Sarjapur,2,806.0,2.0,43.1
4463,1,Sarjapur,2,670.8000000000001,2.0,42.0
4464,1,Sarjapur,2,678.6,2.0,34.0
4465,1,Sarjapur,2,780.0,2.0,62.0
4466,1,Sarjapur,4,1782.0,3.0,130.0
4467,1,Sarjapur,2,783.25,2.0,29.0
4468,1,Sarjapur,2,763.75,2.0,41.68
4471,1,Sarjapur,2,747.5,2.0,41.0
4472,1,Sarjapur,2,780.0,2.0,42.6
4473,1,Sarjapur,2,678.6,2.0,36.0
4474,1,Sarjapur,2,665.0,2.0,35.0
4476,1,Sarjapur,3,1303.2,3.0,100.0
4477,1,Sarjapur,1,411.45,1.0,17.09
4478,0,Sarjapur,2,943.15,2.0,87.0
4479,1,Sarjapur,4,1440.0,3.0,140.0
4480,1,Sarjapur,3,991.25,2.0,68.0
4481,1,Sarjapur,2,711.75,2.0,45.0
4482,1,Sarjapur,3,997.4999999999999,3.0,57.0
4484,0,Sarjapur  Road,3,1161.55,3.0,98.29
4485,1,Sarjapur  Road,3,1161.55,3.0,125.0
4489,0,Sarjapur  Road,2,650.0,2.0,67.0
4490,0,Sarjapur  Road,2,874.9,2.0,74.03
4491,0,Sarjapur  Road,2,776.75,2.0,70.0
4492,1,Sarjapur  Road,3,1007.5,3.0,100.0
4493,1,Sarjapur  Road,3,1365.0,3.0,125.0
4495,1,Sarjapur  Road,3,1099.15,3.0,113.0
4496,1,Sarjapur  Road,2,830.7,2.0,95.0
4497,0,Sarjapur  Road,3,1566.6,3.0,140.0
